class_code,title,content,class
3,老外嚴選！來台灣不可不吃的 13 種甜點,台灣的美食與夜市一直是全球知名的文化之一，連美國 CNN 今年舉辦的全球 10 大美食城市票選，台灣也以 8242 票奪下冠軍，尤其台灣食物種類繁多，再加上創意變化，許多外國遊客來台灣都流連忘返，滷肉飯、小籠包、牛肉麵全都是讓他們驚豔的美味！但你知道台灣除了鹹食之外，連甜點也讓很多老外直呼好吃嗎？今天就讓 JUKSY C編為你介紹連老外也無法抗拒的 13 種台灣甜點！▼1.雪花冰。嚐起來綿綿密密的口感讓人很難抗拒，當你還在想要怎麼描述口感的時候它就融化在嘴裡了，還有各種芒果、珍奶等等新潮的口味，光是想著要吃什麼就讓人超難選擇！▼2.剉冰雖然也是冰，但剉冰的口感就比較爽脆（？）紅豆綠豆花生仙草粉圓大豆...各式各樣的選擇也讓人眼花撩亂，再來一點煉乳就更棒了！▼3.麻糬。手工做的麻糬有讓老外驚訝的口感與嚼勁，外層再裹上一層花生粉或是芝麻粉，對老外來說吃到一口黑糖麻糬這趟旅行就值得了▼4.花生捲冰淇淋。宜蘭經典美食，春捲皮加上各種口味的冰淇淋，灑上一點磨碎的花生糖與香菜（這最令老外驚艷），就是陌生卻又異常美味的在地美食▼5.蛋塔。台灣曾經風靡一時的經典甜點，香酥的塔皮與中間鮮嫩的雞蛋香，吃了一口就會一個接一個停不下來▼6.麵包。也許麵包並不能算是正港的甜點，但富有變化性的各種甜鹹口味讓老外一進麵包店就陷入兩難選擇，尤其我們還有馳名國外的吳寶春麵包啊！▼7.甘蔗汁。這道「甜飲」會上榜其實小編自己也頗驚訝的！但老外很少喝到純正風味的甘蔗汁，特殊的香味與口感都讓老外滿喜歡的▼8.酪梨╱木瓜牛奶。果汁牛奶中最讓小編著迷的飲品就是木瓜牛奶了，又好喝又健康讓老外也超喜歡，雖然對某些人來說酪梨牛奶是很詭異的飲料，但意外搭的口感還是非常驚豔。不過有人試過酪梨加醬油的吃法嗎？小編家都會這樣吃欸...▼9.新鮮的季節水果。台灣可是水果王國，不但四季都有而且便宜又香甜，像是小編的日本朋友來台灣玩都超喜歡吃，因為日本水果的價位都很貴！▼10.珍珠奶茶。台灣的手搖飲料也是全球知名，還有些分店已經開到國外去，就算一杯上百元價位驚人還是一堆老外排隊要買，成為另類的台灣之光▼11.包心粉圓。一般的粉圓已經是非常百搭的食物（剉冰跟奶茶都可加），而包有內餡的粉圓更是美味，包黑糖包紅豆都可以，冷熱皆有，連台灣人都愛吃，更何況是老外了▼12.豆花。英文叫做「豆腐布丁」，豆腐的香味非常濃密，本身雖然沒有什麼味道但加一點糖漿就會碰出很棒的滋味，加一點薑汁在冬天吃也非常溫暖▼13.泡泡冰。台灣冰品種類繁多，泡泡冰也是其中非常有名的一種，跟剉冰有一點像，但泡泡冰將配料與冰打至細密混和在一起，口感特別被稱為是「台灣的冰淇淋」。雖然講了這麼多但台灣的甜點可不只有這些，像是奶凍捲、芋泥球、拔絲地瓜、紅豆湯等等，都是讓人很著迷的美食，雖然沒上榜但不代表不好吃阿∼還有什麼甜點是沒上榜但你覺得也超好吃的嗎？來跟小編分享吧！,排名
3,戀愛秘笈大公開！這些死會男神挑女孩的首要條件竟然是...,這兩年，關於男神們的婚訊一直都沒有停過，我們除了瘋狂的祝福，當然也要從這些擄獲我們男神的女人手中偷取一些愛情小秘笈！而這些女人到底施展了什麼魔力，將大家心中的男神一一收服，這次 E 編將要解析「娛樂圈兩位女神的愛情秘笈」，為了全世界的女孩兒都能順利找到各自心中的男神。黃曉明 & Angelababy「郎才女貌」這詞如果不用在黃曉明和 Angelababy 身上，實在太浪費了！看看這兩位顏值爆高的小倆口，不在一起實在說不過去。 Angelababy 憑藉著這副姣好的身材，她和黃曉明很早都被對方迷得團團轉，私下也互生情愫。對感情都保持認真態度的他們，早早就通過了雙方家長的許可，這些年除了對方，也極少衍生出相關的緋聞。看著 Angelababy 每一次的笑容，別說黃曉明了，任誰都想將她抱入懷中。不但擁有沉魚落雁的容貌還有燦若星辰的笑容，只要 Angelababy 對著黃曉明狠狠一笑，相信黃曉明連星星都願意摘下來給她， Angelababy 征服黃曉明的心，無非就是那燦若星辰的笑容阿！ 黃曉明的 10 句婚前誓言，讓 Angelababy 淚灑全場！「我只想做你的男煮角」「我會永遠在妳需要的時候出現在你面前」「度假，永遠是愛相隨的節奏」「愛，就是要有點霸道」「女朋友永遠是對的」「無論做什麼，我都支持妳」「妳的生日是我最重要的事」「我的女人我不保護誰來保護」高圓圓又是如何擄獲小鮮肉趙又廷呢？趙又廷 & 高圓圓。高圓圓的一句「終於等到你」讓多少的女孩動容了！哪個女孩這輩子不是在尋找一個善待自己如女神般的歸宿？高圓圓和趙又廷兩人之間低調到無法知道任何交往的細節，但我們可以從他們對彼此的態度感受到這對娛樂圈的金童玉女緊緊的相戀。兩人在《搜索》中飾演一對迅速相戀的情侶，沒想到這次合作卻將感情延續到幕後，他們之間的高度默契讓他們瞬間認定彼此，勇敢向世人證明他們的幸福。本來就擁有甜美溫柔的面貌又開朗愛笑的她，高圓圓的魅力全來自於她的可愛和親和力。這如鄰家女孩般親切、親近的笑容，難道不是高圓圓的殺手?嗎？入兩人拋開精神層面的契合，趙又廷看到高圓圓那清新又甜美的笑容，哪能不心動？不動心？▼圓圓姐有這女神等級的迷人笑容，擄獲小鮮肉根本輕而一舉！兩人一句愛的誓言傳萬年。趙又廷：「我終於找到了很完美的一個女人，我會對圓圓誠實，對她的家人尊重和照顧，就跟對我家人一樣，圓圓永遠都會放在我生命中的第一位。」高圓圓：「以前朋友都告訴我，你想要的那個人在這個世界是不存在的，但馬克卻超出了我想像的好，我會一路跟著他，有他在的地方就是我們家。」其實，女神的愛情秘笈最重要的就是「笑容」。網路上曾有一項調查，「明明不是特別漂亮的人，身邊卻總是環繞著許多男生」，而這些能俘虜男生的眾多條件中，第一名即是「總是滿面笑容、充滿開朗的氣氛」。任誰都會對愛笑的女孩多留意一點，簡單的一個微笑、一個親切的笑容就是自己最真的秘笈。,排名
3,比小鮮肉可口！英倫男星靠紳士風度強勢回歸,喜歡偶像、崇拜明星似乎已經是一件時下年輕人如吃飯喝水一般融入在日常生活中的事了，每每看見這些偶像的照片或是相關新聞總是讓人忍不住一看再看，迷妹們應該會失控大喊「果然是我老公」之類的話，小編身邊的女性友人也大多是這麼一回事啊...而能比看見帥氣男星更讓人失控的就是看見一群帥氣男星了...（韓國藝人成功的原因應該也有這一項），接著就讓小編陪著大家一起失控吧，羅伯•派汀森、安德魯·加菲爾德和湯姆·希德斯頓絕對會讓你很滿足的啊∼（嘶）▼艾迪•瑞德曼與湯姆•斯圖里奇在《玩偶之家》的演出後於倫敦合照▼羅伯•派汀森與安德魯•加菲爾德的帥氣模樣▼道格拉斯•布斯與山姆•克拉福林在時裝秀後的合照▼丹•史蒂文斯和班奈迪克•康柏拜區一起微笑的模樣簡直可以當場迷死一票粉絲▼羅伯•派汀森與艾迪•瑞德曼，一個大器一個斯文▼我們的超人亨利•卡維爾與演過玩命關頭大反派歐文•蕭的路克•伊凡斯，如果只能選一個的話...簡直太殘酷了啊▼最棒的合照啊啊！然後發現湯姆•希德斯頓竟然摟著班奈迪克的腰！！▼湯姆與尼可拉斯•霍特正在認真的交談▼亨利•卡維爾與路克•伊凡斯相視而笑（糟糕怎麼有一點腐腐的聯想）▼湯姆•希德斯頓與艾迪•瑞德曼一起去看溫網賽事，兩人好像還去血拼了一番啊▼哈利波特與湯姆曾在多倫多電影節上短暫交談過▼三帥合體，簡直是晚宴上的最棒風景線啊英國男星在近年來強勢崛起，每個都帥得很不一樣，但也每個都讓人心動不已，從照片上就能窺探到他們的個人魅力，他們也許不是小鮮肉，也可能沒有好身材，但舉止優雅、行為得體，在在都讓人著迷，如果只能選一個的話，那你的選擇會是誰呢？（皇上請翻牌子）,排名
3,臉遮起來比較帥？口罩晉升時尚單品的 4 大原因,大陸冷氣團報到，今天全台低溫下探 10 度，早上不但冷得出不了被窩，晚上更是冷到很不想洗澡...（噓！）尤其伴隨著冷氣團，境外的空氣汙染物也跟著飄來台灣，這兩天的空氣全都霧濛濛一片，全台空汙指數更是「紫爆」，路上民眾都戴著口罩出門，不但防寒又防空汙，而且戴口罩還有 4 大好處，一起來瞧瞧吧！1.女生可以素顏出門。有時候冬天睡過頭或是根本去公司化妝也沒人看（？）的時候，有些女生就會放棄化妝再多睡個幾分鐘，這時候一個口罩就能完美遮住大半臉龐，而有些把臉遮起來的女生看起來反而更美了...（被揍）▼趙薇一身黑搭上白色口罩，黑白配的效果還不賴！▼仔仔的灰色口罩也很簡單，但依然是身上較為跳出的顏色。2.臉看起來更小。除了留長髮會有修飾臉型的效果之外，其實戴口罩也有一樣的效果，如果你是短髮女孩或一樣有臉型困擾的男孩，一個口罩就能解決你的困擾！▼范冰冰那雙招牌電眼可就完全遮不住了▼王菲綁起兩條辮子簡直變身文青少女▼孫儷臉不大，但依然有修飾效果。3.與身上造型做出完美搭配。其實除了帽子、眼鏡、手錶之外，口罩也是一種另類的時尚單品，就像明星戴口罩除了是要保持低調或是躲狗仔之外，仔細看他們的穿搭都會與口罩形成對比或是意外地搭！▼太陽戴上黑色口罩還是非常帥氣有個性▼大聲的口罩似乎帶著一點民俗風。4.可以大肆的打噴嚏。戴口罩除了防寒、防空汙之外，對於有過敏或是花粉症的人來說都是出門必備品，但是有時候還是會忍不住想要打噴嚏，如果你沒戴口罩還一直打噴嚏的話，往往會引來路人側目（怕被傳染感冒），但如果你戴著口罩的話，就算你打噴嚏也不會怎樣，因為你已經盡人事了！如果路人還是在看你的話，你就用眼神回看他，然後心裡想：「我已經戴口罩了你還想怎樣！」（誤），不過如果感覺到你會有鼻涕噴出來的話，還是準備個衛生紙吧，不然真的太噁心了...▼安以軒的眼睛也是超美▼周董的造型口罩也很可愛▼EXO 的燦烈戴小熊口罩簡直萌殺一票粉絲。不過這幾天的空氣品質真的非常糟糕，出去吃飯回來擦個臉都是黑的...因為 PM2.5 的懸浮微粒跟細菌一樣大，可以直接通過呼吸道，到達支氣管或是肺泡等處，這樣對身體長久下來其實是種傷害，所以就算大家沒有過敏感冒或是臉大等困擾的話，建議還是要戴口罩阿！,排名
3,2015 年必追之 10 大最佳穿搭潮人！,"到了 2015 年的尾聲，很多排行榜都在年末總節，海外潮流網站 highsnobiety，也整理出他們所認為2015 年必追之 10 大最佳穿搭潮人，每一位經常都是街拍的常客，都以各自的觀點重新詮釋屬於自己的風格以及潮流，成為許多人的典範。如果對於自己的穿搭總是沒有特別的靈感，那這 10 位絕對會是你今後必追的模範，趕緊來看看有哪些海外潮流人士入選。▼10.南韓攝影師 Jun Koo。@youngjunkoo。▼9.小木 ""Poggy"" 基史。@poggytheman。▼8.模特兒 Luka Sabbat。@lukasabbat。▼7.滑板玩家、Fucking Awesome 主理人 Jason Dill。▼6.Stavros Karelis。Machine-A 主理人以及採購。@stavroskarelis。▼5.Jerry Lorenzo。品牌 Fear of God 主理人。@jerrylorenzo。▼4.Ian Connor，造型師。@ianconnorsrevenge。▼3.Kiko Kostadinov。中央聖馬丁藝術與設計學院學生。@kikokostadinov。▼2.Isaac Larose 品牌 Larose Paris 主理人。@isaaclarose。▼1.Guillermo Andrade。品牌 424 On Fairfax 主理人。@guillermoandrade。看完這麼多的時尚潮流達人，是不是有很位都很常見呢，不管來自哪一個國家對於時尚潮流的狂熱都一致，當然也不乏各種穿搭風格，趕緊拿出筆記，將這一位位的潮流人記記下來並且追蹤。",排名
3,還沒 30 歲就年賺百萬美金！2015 好萊塢的年度吸金王竟然是...,成名要趁早，縱觀好萊塢的一線明星，最火熱的當紅名人，大部份都只是二十出頭的年輕人！Frobes 發布 2015 年 30 歲以下賺錢最多的明星，要入圍上榜一點都不簡單，門檻是最少要賺到 2 千萬美金一年，人氣組合 One Direction 以年賺 1 億 3 千萬美金的戰績榮登榜首！而 Taylor Swift 亦有上榜，單是她的大碟《1989》就已為她進帳 8 千萬美金。另外少不了 Kendall Jenner 、 Ed Sheeran、Lady Gaga 和 Jennifer Lawrence，除了運氣，也需要十分努力才能有他們今天的成就吧！,排名
3,即使短髮當道...但留長髮也一樣迷死你的 10 大男星,女星留短髮是俏麗可愛，男星長髮飄飄也能性感逼人！長髮飄逸也能超MAN！亞洲十大性感長髮男星！女人有一頭閃亮長髮，那是嫵媚萬千得沒話說，一撥髮絲加上回眸一笑，性感指數瞬間破表；然而男人留著一頭長髮會是如何？斯文白淨者可能更添陰柔神秘魅力，陽剛粗獷者則是多了一股不羈的奔放感。現今留長髮的男人仍屬少數，但遙想從前，自上古時代開始男人便習慣蓄長髮，那是一種保有原始及野性的美啊！也許是近代以來的價值觀改變了，導致男人不再輕易以長髮造型示人，不過演藝圈裡仍然有許多曾經留過或是一直留著長髮的男星，無論是或直或捲的及肩中長髮，或是過肩的飄逸長髮，都顯出獨特的迷人風采。快跟著DailyView網路溫度計一起來看看，究竟哪位男星的長髮造型最受網友關注及討論！10.陳柏霖：說到陳柏霖，大家應該還是第一個想到他在《藍色大門》裡的稚嫩造型，或是《我可能不會愛你》裡的暖男造型，但其實留起中長髮的他超有日系美男感，如果再配上點小鬍渣就變身頹廢風性感大叔了啊∼9.吳建豪：太懷念了！忍不住都想哼起《流星雨》了！講到吳建豪的長髮造型當然就得提到當年的成名作品《流星花園》，當年飾演在劇中留著飄逸長髮的美作，儼然就演活了風流倜儻的公子哥兒模樣，而且髮質真的有夠好！8.迪克牛仔：搖滾界的傳奇大叔－迪克牛仔，人稱老爹，可以說是長髮音樂人中數一數二代表性的人物，畢竟他似乎從來沒有以短髮造型亮相過吧？不過Rocker留長髮，也是十分合理低，唱到激動時的甩髮動作是基本配備哪！7.周渝民：噢讓我們再唱一次《流星雨》∼從出道作品《流星花園》開始便以中長髮造型擄獲萬千少女心的仔仔，雖然之後多以短髮造型出現，不過他帶點憂鬱氣息的臉龐，實在很適合中長髮欸！好吧畢竟人家都死會了就隨他去吧∼6.蕭敬騰：如果一路從蕭敬騰出道到現在都有在關注他的話，絕對很難不對他百變的髮型留下深刻印象的啊！別看老蕭悶騷悶騷，其實他自己超愛漂亮，在髮型上一直都下很多工夫，留長髮的時候一天可是要花上好幾個小時梳整打理呢！下一頁繼續看迷死人前五名！！4.瑪莎：瑪莎的中長直髮根本已成為他的招牌，哪天剃了光頭我想大家應該是完全無法接受吧？不過身為一位樂團貝斯手，就跟迪克牛仔的道理一樣，彈起貝斯的時候，狂亂的髮絲時而瘋狂舞動，時而垂落臉頰前製造出神祕陰影（看不到臉的時候最帥了），那股專注於音樂而順其長髮自由奔放的帥勁真的太迷人了啊∼（不過人家也已死會了）3.言承旭：好∼《流星雨》第三遍給他催落去！話說當年《流星花園》F4 其實個個都是中長髮呢，至於朱孝天為何沒上榜這件事我們就不要多去探討了∼當年也是迷倒眾多少女的暴龍言承旭，劇中蠻橫霸道卻又深情款款的個性，配上怎麼甩都帥氣一百分的中長髮，簡直就是那個年代的王大陸啊！（結果人家不也真的演了長大後的王大陸嗎）2.木村拓哉：從16歲組成SMAP到現在已年過四十，木村拓哉的人氣和帥度卻絲毫沒有減退的跡象，一頭招牌中長髮隨性有型，而且能從青澀少年時期一直到中年大叔歲數都可以適用同一種髮型卻絲毫無違和感，大概也只有木村天王作得到了！年輕時的木村留起中長髮，那是青春偶像的狂野不羈，如今的木村則多了一種成熟男人的獨特韻味。1.金城武：登愣！第一名完全就是實至名歸！演藝圈還有誰留起長髮可以跟永遠的男神金城武匹敵？當然是沒有啊！年輕一代有零負評女神林依晨，如果要講到零負評男神，大概就是金城武了吧！而他出道至今二十餘年，雖然造型多變，但中長髮造型與古裝的長髮造型，特別襯托出男神氣質，獲得本次聲量調查No.1真的完全不意外！看來頭髮還是要看人留，「人帥真好！」果然並不是每個男人都能駕馭長髮，你要嘛就是帥到不行，帥到跟金城武、木村拓哉可以並駕齊驅，要嘛就是才氣過人，跟瑪莎、迪克牛仔一樣在音樂界、歌壇發光發熱，再不然就是溫暖系熟男或小鮮肉如大仁哥陳柏霖和黃河，如果以上都不是，大概很容易就會落得邋遢兼髒兮兮感上身的窘境吧！DailyView曰：第11名的大遺珠就是閃靈Freddy啦！雖然人家現在已經剪短頭髮參選去，但還是忍不住要來回味這支經典廣告，那頭柔順秀髮根本應該代言洗髮精的啊！,排名
3,【防寒特輯】輕鬆模仿石原里美《朝五晚九》的大衣穿搭術,最近爆紅的《朝五晚九 俊俏和尚愛上我》在禮拜一播出了感人的最後一集，雖然日劇結束了，但是石原里美跟山下智久的人氣仍持續高漲，成為今年冬天最具話題性的人物之一。石原里美在劇中飾演英文補習班老師潤子，她上班的穿搭既時尚又簡單，是許多女生模仿的新對象。就讓我們學習潤子的大衣穿搭法一起度過這個寒冬！駝色大衣：▼第一集潤子生日穿駝色大衣，裡面是連身裙裝，搭配黑色絲襪跟黑色高跟鞋，這種上寬下窄的方法無疑是顯瘦的技巧。▼看到這一段時真的覺得潤子好可憐。▼這次裡面配粉色寬褲跟同色系素色高跟鞋。▼怕脖子冷可以搭配咖啡色圍巾或是同色系的圍巾。▼駝色是冬天活躍的色彩之一。▼嬌小女生穿搭長版大衣搭配高跟鞋也可以有很好的比例。▼有腰帶設計的可以達到顯瘦效果。白色大衣：▼潤子的白色大衣裡面是直條紋襯衫配上粉色西裝褲。▼白色大衣可以選擇灰白色圍巾。▼冬天除了全白的穿搭法，也可以試試看配上粉膚色、奶油色跟銀色系的服飾。綠色大衣▼潤子駝色的套裝配上綠色的大衣，看起來有自信又很亮眼。▼裡面也可以搭配白色襯衫跟駝色寬褲。▼今年冬天也很流行軍綠色的大衣外套。其他色大衣：▼奶油色的大衣可以配上白色的圍巾看起來柔和優雅。▼同色系的大衣跟下身是一種穿搭技巧，就像潤子的粉膚色大衣配粉膚色寬褲。有沒有發現石原里美的大衣穿搭很好模仿，幾乎都是駝色、白色跟粉膚色的衣物在輪流搭配，而且常常是穿大衣配襯衫或是雪紡上衣，下身不是寬褲就是西裝褲。至於鞋子，潤子似乎都是一雙百搭的黑色高跟鞋！這個簡單優雅的上班族穿搭可以讓你看起來有自信又有魅力。,排名
3,放閃情侶照好唯美　臉書上 7 種完美照片的真相其實是...,現代人沒事就在當低頭族，走路在滑、吃飯在滑，連上班也在偷滑手機，在被手機制約的同時也加強了網路上的連結，所以臉書、IG 等等社群軟體就變得非常風行，而在關注他人動態的時候也會希望被關注，所以有些人的 po 文都會一修再修才會按下發送，照片當然也是如此，大家都想拍出很有哏或是超完美的照片想讓朋友瘋狂來按讚，一方面刷存在感，另一方面好像也滿足了某一種小小的虛榮感。但這些完美照片真的是剛好拍出來或是經過精心設計的呢？今天就讓我們一起來看看真相吧！▼1.讓人羨慕的旋轉情侶照，原來背上還得有一個人...▼2.男人憂鬱的望著遠方，但其實屁股一直在發抖（記得還要改黑白畫面）▼3.朋友又跑去海邊玩了真可惡！但他根本只是在路邊的施工現場而已！！▼4.在跑步機上鍛鍊自己真積極...畫面拉遠原來是在大賣場裡頭！下一頁看文青們都怎麼自拍！！▼5.奮力一跳的上籃瞬間...感謝底下兩個好朋友的默默奉獻▼6.正妹美美的自拍照...繼續感謝攝影團隊的辛勞▼7.文青女孩在吸收森林的芬多精...結果蹲在路邊可能會被路人投以注目禮。這是一個越南攝影師 B? K?p S?ng ?o 的作品，點出了時下大家愛拍照之鏡頭下的真相想要拍出美美的照片一定都得經過多次的嘗試與拍攝，有時候還得需要一定程度的恥度才能完成，而上述這些情況相信一定會有人覺得自己中槍了，別害羞，那就趕快 Tag 那些跟你一樣愛拍假仙完美照片的好朋友吧,排名
3,【防寒穿搭】霸佔男友衣櫥三步驟 意外讓感情增溫 100%,女生的衣服總是不夠穿，一直添購商品也不是辦法，唯一有種方法可以解決我們的荷包不流失！那就是翻翻男友的衣櫥，像是大衣或高領毛衣通通收到自己衣櫥裡。利用男友的外套搭出永不退流行的 oversize 風格，也意外地因為穿了男友的外套，讓身形顯得嬌小。還可以慫恿他買不同顏色，這樣以來你們可以有情侶裝他也可以兩色互穿呢！霸佔男友外套篇-慫恿他買兩個顏色，他可以互穿妳也可以搶來穿！1.燈芯絨飛行外套▼今年超流行的飛行外套，有別於滑面的材質採用燈芯絨的表面，男友衣櫥必備商品，男生穿了可以顯得身形有份量，看起來也比較 Man 呢！換作是女友穿呢？寬大的衣型顯得身形嬌小，再搭配合身的緊身褲，顯瘦度最高！2.皮衣外套：▼連小編爸爸都有一件的復古皮衣外套，外面皮衣材質裡面刷毛保暖指數 100% ！天冷時拉鍊拉到最頂端，帥氣感十足。如果男友沒有就拿爸爸的穿，更有復古味道。配上男孩感的球鞋，紮個隨興的低馬尾，一秒變男孩！3.牛角扣外套：▼牛角扣外套也是今年又再度流行回來的款式，女生一穿上男友長板又更嬌小，年齡也變小了，會讓人想疼的感覺！穿上 oversize 外套的好處就是可以添加更多衣服保暖人家都不會覺得你胖！搜括男友衣服篇-不只外套我要霸占，連衣服我也不會放過的！1.刷毛帽 T ▼男友的帽 T 是最好搭又最保暖的！寬鬆的上半身配上緊身破褲或是寬鬆褲都非常休閒，而且女生要如何把男友的衣服穿得可愛，就是在帽子的抽繩打一個蝴蝶結，一方面看起來可愛，另一方面也可以保暖脖子！2.高領毛衣：▼女生只要一穿上高領毛衣就有種氣質感，因為著男友衣服，過大寬鬆尺寸使袖子長度過長，但這樣以來當作手套來保暖手呢，而且衣服太長沒關係，紮一點在褲頭，可以顯得腰瘦腿長，比例都拉高了！3.拉鍊大學 T ：小編沒記錯的話這種衣服是在我國小的時候出現過，但今年又流行回來的拉鍊大學 T ，美式 old school 風格，翻翻男友衣櫃也意外翻出復刻版衣服。飾品搭配篇-衣服都被我霸佔了，飾品也貢獻給我吧！ 1.鴨舌帽：這也是今年流行的復刻版鴨舌帽，女生一戴上就會有種小男孩的感覺，重返校園的復古感，而且也有出燈芯絨的款式，更加保暖！2.襪子：這小編還真有霸佔過，而且襪子就慢慢成為自己的，其實只要男生腳沒有過大，沒有香港腳...喂！大部分女生都還是可以穿男友的襪子呢！要攻進男友衣櫥之前必須先陪他去買衣服，在買的同時要記得慫恿他買兩種顏色！這樣以來妳在搜刮衣物的時候才有收穫，不過！沒有男友沒關係，爸爸也行阿！爸爸一定有更多復古外套供妳霸佔，小編要來去選衣櫥了！選哪櫃好呢？,排名
3,2015 生死鬥！正妹主播排行榜,女主播的世界裡，沒有最正，只有更正！究竟在網友們的心中，誰是當之無愧正妹主播，請看！主播除了專業，更要正！！！那一年，我們愛過的正妹主播。還記得當年坐在播報台上迷倒一海票男性的侯主播嗎，當時侯佩岑是大家心中的甜心主播，跟其他比較資深的主播相比，侯佩岑特別吸引觀眾目光。同樣是2004年左右走紅，而後轉型為藝人的主播王怡仁，也是早期美女主播代表之一(似乎早在2004年，大家還不流行說「正妹」這個詞彙)然而江山代有才人出，人外有人，天外有天，一正還有一正正。2015年的今天，幾乎是正妹主播們的天下了，在一片正妹海中，誰才是鄉民網友心中的最愛呢。2015正妹主播生死鬥，現在開始！No.10 林家琪：台視冠軍主播！1986年生，就讀政治大學時就曾經接拍過許多廣告，甜美的外型相當受到廠商的喜愛。2009參加台視百萬主播召集令，搶下冠軍，展開新聞播報之路，頂著冠軍頭銜在台視新聞播報台上服務了將近五年。2014年5月閃電嫁給元大金控二公子馬維辰，而向台視告假，直到2014年年底才確定請辭，永遠不會再復出主播台囉！形象清新，鮮少緋聞，是馬家繼唐可珊之後的第二名主播媳婦，看來馬家挑選媳婦的標準可以說是相當一致啊！No.9 陳海茵：歲月在她身上沒有留下痕跡的萌系主播！1976年次的陳海茵已經38歲了，但是光看照片你看的出來嘛！？小編想是沒有人看得出來的！陳海茵常年保持著長髮浪漫的螢幕形象，加上又大又圓的眼睛，萌感十足，在後輩正妹主播夾擊的情況下依然勇奪第九名！No.8 夏嘉璐：自成一格的獨特魅力，專業、率性！目前服務TVBS的夏嘉璐擁有168公分高的好身材，高中時還是景美女中儀隊的隊長，但夏主播本人坦言，對於美女主播的稱號沒有太多嚮往，期許自己做一個專業的新聞人，並且可以在工作與家庭之間取得平衡，有時間陪伴家人、照顧兩個女兒。No.7 卓君澤：體育主播，健康有活力！目前任職於FOX體育台的卓君澤太為運動主播爭光了，以往體育主播多半是男生，近年來越來越多亮麗的女主播囉！卓君澤以亮麗的外型，以及充滿活力的健康形象，搶下第七名！No.6 哈遠儀：號稱小鄧麗君的哈主播！擁有回族血統的哈主播，皮膚特別白皙，五官柔和，非常具有觀眾緣。2012接下沈春華播報了22年的<中視新聞全球報導>，足見中視的長官對她企望頗深。工作愛情兩得意的她，也在2013年中嫁給當年台大的學長，春風得意！下一頁的主播前 5 名更美阿∼∼No.5 吳宇舒：永遠宅男女神啊！多年以來，吳宇舒始終在宅男心中保有一席之地。這麼受到男生的青睞不是沒有原因的，吳宇舒五官清新氣質好，完全零負面消息。2013年初傳出要結婚的消息，讓許多男性心碎，不同於主播嫁豪門的趨勢，吳宇舒選擇了交往七年的同事男友，完全是主播界中的稀有動物啊！No.4 蕭彤雯：號稱可以遮住半個台灣的美女主播！網路上流傳蕭彤雯可是一轉身就可以蓋住半個台灣的女人啊！當然這是鄉民們的玩笑話，起因當然是因為我們蕭主播的身材太過於玲瓏曼妙，一個move不小心就蓋住了衛星雲圖上的台灣島啊！No.3 吳依潔：女神級的存在！1985年次的吳依潔，在就讀台大期間就被網友稱為台大五姬之一「戲劇依」，是學生期待就相當具有人氣的校花級美女。2011年開始在中天新聞擔任專職主播，在主播界享有「女神主播」的封號，臉書粉絲高達48萬人次，乃是女主播界無人能及的記錄。2014年底嫁給台灣首富蔡衍明的姪子蔡紹仁，婚後淡出新聞圈，想必很多粉絲心中都是大喊：不要啊∼∼但小編還是滿心祝福女神主播婚後可以幸福美滿啊！No.2 楊伊湄：鄉民主播 x 鄉民老婆雙重身分。2014年應該是楊伊湄風波不斷的一年，五月底三立以楊伊湄無法在重大事件中保持中立原則為由，不再與她續約。她隨即轉往年代much台擔任節目主持人，九月因為節目收視不佳提前解約，傳聞楊伊湄其後將轉往東森財經，卻遭內部員工反彈，砲轟她是人球主播！2014年年底，爆出楊伊湄與醫美醫師交往的新聞，被網路鄉民大酸特酸，酸點主要就是網友覺得楊伊湄言行不一。為此，楊伊湄還發表道歉聲明。也有部分網友覺得，楊是不需要道歉的，畢竟每個人都有交友的自由，如果成名的代價是要大事小事都得被全民檢驗，那真的活得很辛苦。風波之後都活得很低調的楊伊湄，希望在沈澱之後還能有更好的表現喔！No.1 張宇：全台最正主播，張宇當仁不讓！相信很多鄉民看到本次正妹主播的標題，就未看先猜第一名是我們小宇主播啦！沒有錯，從2013、2014就一直蟬聯正妹主播第一名的張宇，今年依然強悍地保住了冠軍寶座！政治大學，美女主播的搖籃！本次排行榜中，林家琪，蕭彤雯與張宇都是政大校友，此外知名正妹主播劉涵竹與李文儀也都畢業於政大，可見真的是美女主播的搖籃啊！同場加映：正妹純度最高的主播！正妹成分也有分純或是不純嗎！？說真的，台灣的正妹主播實在是太多了，未免有遺珠之憾。小編特別整理出正妹純度前三名的主播，呈現給你！註：正妹純度計算法：「包含正妹關鍵字的網路聲量」除以「純網路聲量」純度最高：房業涵。1992年出生的房業涵在輔大就讀時就是校花級的人物，進了華視以後，也成為最亮眼的新人！純度亞軍：劉涵竹。在政大就讀時就是知名校花等級的劉涵竹目前擔任中天主播，白皙皮膚加上神似混血兒的五官，情勢搶下正妹主播純度亞軍！純度季軍：李文儀。同樣畢業於政大的李文儀，在休養一年以後，重返新聞圈，目前在中天擔任<名人床頭書>主持人。DailyView曰：主播正，是一件很重要的事情，同意嗎？,排名
